"","country_code3","X","country","country_code2","temp","announce","start","end","enforce","group","country_territory_area","area_covered","who_measure","measure_stage","comments","enforcement","non_compliance_penalty","date_start_cln","date_end_cln","admin_level_cln","enforcement_cln","compliance_cln","targeted_cln","lockdown_flg_v1"
"1341","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","extension","Lockdown extended. On Saturday, March 28, President Mario Abdo Benitez announced an extension of Paraguay's total quarantine measures until Sunday, April 12, to prevent further spread of the coronavirus (COVID-19). The lockdown was previously announced on Friday, March 20. All movement of vehicles and people will be restricted from 20:00 to 04:00 (local time), and the public has been instructed to stay at home. All social gatherings and work have also been suspended. The measures will not apply for individuals providing essential goods and services from the food, pharmaceutical, financial, and public sectors.","Required","Not known",2020-03-28,2020-03-28,"national","required","not known","stay at home",TRUE
"1342","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","All except Paraguari and Concepcion","Stay-at-home order","phase-out","Start of Phase 3 of relaxing restrictions on movement. Authorities in Paraguay approved the start of Phase 3 of relaxing restrictions on movement and businesses implemented to combat the spread of coronavirus disease (COVID-19), beginning June 15. Phase 3 will be in effect through July 6 and will apply to most departments except Paraguari and Concepcion, which will remain under Phase 2. Within Paraguari, a total quarantine will be enforced in the town of San Roque Gonzalez de Santacruz, due to higher disease activity. Some measures remain in place nationwide. The minimum age for physical isolation is 65. Persons over the age of 65 may exercise 0500-1000, while those aged 10-64 can exercise 1030-2000 for up to two hours a day within 500 meters of their home. Businesses and individuals are required to enforce strict social and physical distancing protocols and enhanced sanitation measures, and all persons are required to wear a mask over their mouths and noses in all public spaces. In addition to previously authorized businesses and services, which reopened when Phase 1 was launched May 4, the following businesses, facilities, and activities are approved under Phase 3 Food establishments may reopen with prior scheduling and measures to track diners. Food courts in shopping malls will remain closed. Laboratories may reopen and practical classes resume at higher education institutions, with a maximum of 10 people per laboratory/class. Thesis exams and defenses may also resume. Gyms, sports centers, and sports academies may reopen with prior scheduling and strict sanitization protocols. Physical exercise with up to two people together will be permitted. Drive-in theaters and drive-in cinemas may open. Religious ceremonies may be performed, with up to a maximum of 20 people.","Not applicable","Not applicable",2020-06-15,NA,"other","not applicable","not applicable","smart quarantine",FALSE
"1343","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","extension","Nighly curfew implemented. Curfew will be in place from 20.00-04.00 (LT) every night, with exceptions for people doing vital work, delivering food or transportation.","Monitored","Not known",2020-03-20,2020-03-21,"national","monitored","not known","partial curfew",FALSE
"1344","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","modification","General preventive isolation for 24hs from March 21 to March 28, with a few exceptions. This Resolution forces people to stay in their houses with minimal exceptions, including to buy groceries, medicine and cleaning products. It does not include any outdoors exercise (this is forbidden). https://www.presidencia.gov.py/archivos/documentos/decretos_1_20200321125422555%203478_o342kdv9.pdf","Required","Not known",2020-03-21,2020-03-28,"national","required","not known","stay at home",TRUE
"1345","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","new","Since 10 of march started as being recommended, but since 20 of march Started to being required, There are military and police controls in many parts of the cityWe are only allowed to go to supermarket and it can only be one person per family","Recommended","Not applicable",2020-03-10,NA,"national","recommended","not applicable","stay at home",TRUE
"1346","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","extension","Lockdown extended. Quarantine extended from 20 to 26 April 2020. Extend el aislamiento preventivo general desde el 20 al 26 de abril de 2020, y en consecuencia, restringir totalmente el traÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¡nsito de personas y vehculos en ese lapso, conforme a las siguientes medidas: Durante el periodo sealado precedentemente, todos los habitantes debern permanecer en su residencia habitual o en la residencia donde se encuentran, y solo podr realizar desplazamientos mnimos e indispensables para aprovisionarse de alimentos, medicamentos y arculos de limpieza.","Required","Not known",2020-04-20,2020-04-24,"national","required","not known","stay at home",TRUE
"1347","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","phase-out","Individual physical activity is permitted between 5am and 9pm. Individual physical activity, such as walking, must occur within 500 meters of a person's residence. Minor children may be accompanied by one adult. Access to walking/running trails only in public parks is permitted during Phase I. From 5:00 AM to 8:30 AM persons age 60 and older may access public parks. From 9:00 AM to 5:00 PM persons age 59 and younger may access public parks.","Not applicable","Not applicable",2020-05-04,2020-05-25,"national","not applicable","not applicable","exercise allowed",FALSE
"1348","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","phase-out","In the new phase of  ""smart quarantine"", people have more freedom, for instance, they are allowed to do exercise outdoors.   June 10: some local governments, like the one of Paraguari, has had to establish again total quarantine because of an increase in COVID-19 infections.   http://web.archive.org/web/20200610171242/https://www.lanacion.com.py/pais/2020/06/10/covid-19-ciudades-de-paraguari-estan-en-alerta-ante-aumento-de-casos/","Required","Not known",2020-06-02,NA,"national","required","not known","stay at home",TRUE
"1349","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","extension","In nationwide Phase 2: ""The existing isolation order for all persons in Paraguay to remain in their homes except for necessary travel to obtain food, medicine or cleaning supplies is otherwise still in effect.""    https://web.archive.org/web/20200626105822/https://py.usembassy.gov/covid-19-information-2/","Required","Not known",2020-06-25,NA,"national","required","not known","stay at home",TRUE
"1350","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","extension","Extension: Confinement and ban on all non-essential movement nationwide is extended until 3rd of May.","Required","Not known",2020-04-24,2020-04-27,"national","required","not known","stay at home",TRUE
"1351","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","phase-out","Smart quarantine measures will be introduced consisting of phased nationwide relaxation of measures. From 04/05/2020.","Required","Not applicable",2020-05-04,2020-05-04,"national","required","not applicable","smart quarantine",FALSE
"1352","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","extension","Lockdown extended. Quarantine extended from 27 April to 3 May. Extiendase el aislamiento preventivo general desde el 27 de abril hasta el 3 de mayo de 2020, y en consecuencia, se restringe totalmente el transito de personas y vehiculos en ese lapso, conforme a las siguientes medidas:Durante el periodo se aisalado precedentemente, todos los habitantes deberan permanecer en su residencia habitual o en la residencia donde se encuentran, y solo podrian realizar desplazamientos e indispensables para aprovisionarse de alimentos, medicamentos y artiÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â­culos de limpieza.","Required","Not known",2020-04-27,2020-05-04,"national","required","not known","stay at home",TRUE
"1353","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","","Stay-at-home order","extension","Lockdown extended. The Paraguayan government hasÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â extended itsÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â orderÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â toÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â all persons in Paraguay to remain in their homesÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â until April 19.","Required","Not known",2020-04-11,2020-04-20,"national","required","not known","stay at home",TRUE
"1354","PRY",92,"Paraguay","",NA,"","","","","control","Paraguay","San Roque Gonzalez de Santacruz and Ybycui","Stay-at-home order","modification","Some local governments, like the one of the city of San Roque Gonzalez, has had to establish again total quarantine because of an increase in COVID-19 infections, for 14 days.  http://web.archive.org/web/20200610171242/https://www.lanacion.com.py/pais/2020/06/10/covid-19-ciudades-de-paraguari-estan-en-alerta-ante-aumento-de-casos/","Required","Not known",2020-06-10,NA,"other","required","not known","stay at home",TRUE
"1355","PYF",NA,NA,NA,NA,NA,NA,NA,NA,NA,"French Polynesia","National","Stay-at-home order","new","Curfew 20:00 to 5:00. <p>Curfew imposed from 20:00 to 5:00</p>","Required","Not applicable",2020-03-27,NA,"other","required","not applicable","partial curfew",FALSE
"1356","QAT",93,"Qatar","",NA,"","","","","control","Qatar","","Stay-at-home order","extension","Stay-at-home advisories remain in effect. Stay-at-home advisories remain in effect","Recommended","Not applicable",2020-05-17,NA,"national","recommended","not applicable","",FALSE
"1357","QAT",93,"Qatar","",NA,"","","","","control","Qatar","","Stay-at-home order","new","Recommended stay-at-home orders. Stay at home advisory","Recommended","Not applicable",2020-04-10,2020-05-17,"national","recommended","not applicable","",FALSE
"1358","REU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reunion","","Stay-at-home order","new","People required to stay within their households with the exception of working for essential businesses/essential trips.  Travel certificate required for all people circulating.","Required","Not known",2020-03-17,NA,"national","required","not known","essential business",TRUE
"1359","ROU",50,"Romania","RO",NA,"2020-03-25","2020-03-25","2020-05-15","mandatory","treatment","Romania","","Stay-at-home order","phase-out","15 May 2020, Romania has changed the state of emergency to a state of alert. In light of this development, numerous Romanian landmarks and parks are reopening for visitors. All parks and public gardens in the Romanian capital Bucharest, as well as the zoo, are working once again.  https://www.themayor.eu/en/whats-scheduled-to-reopen-today-in-romania","Not applicable","Not applicable",2020-05-15,NA,"national","not applicable","not applicable","partial curfew",FALSE
